,0
110273,-5
110274,13
110275,1
110276,-4
110277,3
110278,41
110279,27
110280,-14
110281,45
110282,28
110283,43
110284,1
110285,-1
110286,-29
110287,4
110288,32
110289,4
110290,25
110291,58
110292,30
110293,26
110294,47
110295,15
110296,11
110297,12
110298,26
110299,2
110300,-27
110301,-8
110302,-54
110303,-25
110304,-72
110305,54
110306,29
110307,45
110308,35
110309,47
110310,14
110311,12
110312,12
110313,32
110314,13
110315,-21
110316,20
110317,25
110318,40
110319,30
110320,18
110321,82
110322,35
110323,20
110324,31
110325,10
110326,35
110327,12
110328,19
110329,24
110330,3
110331,3
110332,26
110333,33
110334,33
110335,46
110336,23
110337,9
110338,12
110339,25
110340,9
110341,2
110342,41
110343,6
110344,4
110345,-11
110346,-46
110347,52
110348,-40
110349,46
110350,56
110351,50
110352,44
110353,59
110354,50
110355,55
110356,8
110357,38
110358,-10
110359,7
110360,4
110361,-6
110362,-28
110363,15
110364,-8
110365,4
110366,5
110367,48
110368,28
110369,45
110370,51
110371,29
110372,38
110373,22
110374,6
110375,11
110376,10
110377,-20
110378,0
110379,4
110380,-6
110381,-3
110382,8
110383,23
110384,18
110385,-4
110386,43
110387,-2
110388,36
110389,42
110390,16
110391,-31
110392,1
110393,30
110394,53
110395,59
110396,28
110397,11
110398,4
110399,42
110400,6
110401,-9
110402,43
110403,16
110404,29
110405,28
110406,37
110407,-14
110408,52
110409,69
110410,83
110411,1
110412,30
110413,43
110414,47
110415,29
110416,35
110417,-3
110418,55
110419,40
110420,46
110421,28
110422,20
110423,15
110424,17
110425,35
110426,35
110427,13
110428,9
110429,24
110430,22
110431,16
110432,43
110433,-10
110434,14
110435,21
110436,5
110437,49
110438,39
110439,19
110440,22
110441,79
110442,107
110443,17
110444,-6
110445,90
110446,58
110447,4
110448,69
110449,119
110450,61
110451,6
110452,119
110453,88
110454,5
110455,25
110456,154
110457,48
110458,-30
110459,134
110460,88
110461,28
110462,67
110463,128
110464,51
110465,-1
110466,146
110467,102
110468,-26
110469,102
110470,91
110471,45
110472,67
110473,124
110474,68
110475,-12
110476,121
110477,81
110478,-27
110479,-6
110480,80
110481,24
110482,68
110483,128
110484,47
110485,15
110486,88
110487,112
110488,32
110489,-16
110490,126
110491,21
110492,-19
110493,65
110494,68
110495,-28
110496,-40
110497,98
110498,39
110499,-37
110500,67
110501,44
110502,-38
110503,4
110504,65
110505,-11
110506,-76
110507,53
110508,45
110509,-18
110510,-27
110511,44
110512,8
110513,-52
110514,47
110515,37
110516,-49
110517,1
110518,74
110519,-45
110520,52
110521,44
110522,-18
110523,-180
110524,71
110525,-45
110526,-15
110527,89
110528,48
110529,9
110530,51
110531,92
110532,-21
110533,-13
110534,113
110535,0
110536,-9
110537,107
110538,25
110539,-46
110540,52
110541,37
110542,-53
110543,7
110544,16
110545,-37
110546,-9
110547,73
110548,-30
110549,-39
110550,75
110551,-6
110552,-55
110553,42
110554,18
110555,-59
110556,39
110557,67
110558,-28
110559,-33
110560,85
110561,-22
110562,-24
110563,69
110564,47
110565,-34
110566,14
110567,-27
110568,-32
110569,-57
110570,130
110571,33
110572,-59
110573,39
110574,40
110575,-49
110576,26
110577,32
110578,-30
110579,-36
110580,91
110581,2
110582,-36
110583,18
110584,-11
110585,-30
110586,-28
110587,37
110588,-59
110589,-49
110590,36
110591,-2
110592,-56
110593,58
110594,9
110595,-66
110596,25
110597,44
110598,-14
110599,-54
110600,68
110601,12
110602,-26
110603,74
110604,66
110605,-67
110606,2
110607,75
110608,-7
110609,-73
110610,40
110611,-7
110612,-39
110613,-52
110614,80
110615,4
110616,-89
110617,13
110618,14
110619,-20
110620,-70
110621,49
110622,45
110623,-25
110624,-13
110625,42
110626,18
110627,-67
110628,-44
110629,-3
110630,-4
110631,-105
110632,-57
110633,13
110634,-67
110635,-33
110636,-1
110637,14
110638,-37
110639,30
110640,7
110641,-20
110642,-24
110643,-39
110644,-48
110645,-129
110646,-13
110647,-32
110648,-55
110649,13
110650,53
110651,7
110652,-22
110653,5
110654,-13
110655,-105
110656,-26
110657,-72
110658,-47
110659,-45
110660,25
110661,21
110662,-6
110663,32
110664,-12
110665,-70
110666,-65
110667,-18
110668,-85
110669,-55
110670,-47
110671,-73
110672,-73
110673,-5
110674,-7
110675,-28
110676,35
110677,-31
110678,-57
110679,-62
110680,-45
110681,-70
110682,-78
110683,-6
110684,-67
110685,-77
110686,21
110687,22
110688,-30
110689,-52
110690,3
110691,-73
110692,-112
110693,-53
110694,-33
110695,-55
110696,-20
110697,-35
110698,-53
110699,-32
110700,-59
110701,-48
110702,-15
110703,-18
110704,-37
110705,-34
110706,-52
110707,-53
110708,-51
110709,-37
110710,-36
110711,-32
110712,-22
110713,-30
110714,-22
110715,-4
110716,-47
110717,-17
110718,-58
110719,-29
110720,-70
110721,-8
110722,-22
110723,-20
110724,-39
110725,-14
110726,-8
110727,-17
110728,-36
110729,-41
110730,-40
110731,-74
110732,-33
110733,-87
110734,-68
110735,-55
110736,-12
110737,-36
110738,-34
110739,-11
110740,-11
110741,-46
110742,-52
110743,-62
110744,-93
110745,-55
110746,9
110747,-37
110748,-34
110749,-38
110750,-27
110751,-20
110752,11
110753,12
110754,-43
110755,-32
110756,-24
110757,-31
110758,-42
110759,-57
110760,-61
110761,-37
110762,8
110763,-39
110764,-56
110765,-48
110766,-30
110767,-18
110768,-32
110769,-31
110770,-22
110771,-44
110772,-33
110773,-14
110774,-54
110775,-44
110776,-58
110777,-75
110778,-27
110779,-13
110780,-46
110781,-26
110782,-33
110783,-32
110784,-52
110785,-17
110786,-46
110787,-53
110788,-50
110789,-75
110790,-50
110791,-43
110792,-36
110793,-61
110794,-41
110795,-52
110796,-22
110797,-26
110798,-90
110799,-27
110800,-30
110801,-35
110802,-48
110803,-40
110804,-53
110805,-6
110806,-53
110807,-68
110808,-62
110809,-48
110810,-66
110811,-55
110812,-46
110813,-51
110814,-35
110815,-49
110816,-57
110817,-7
110818,-27
110819,-12
110820,-33
110821,-41
110822,-46
110823,-26
110824,-49
110825,-25
110826,-78
110827,-58
110828,-59
110829,-33
110830,-68
110831,-10
110832,-81
110833,-19
110834,25
110835,-9
110836,-24
110837,3
110838,-20
110839,-34
110840,-28
110841,-17
110842,-35
110843,-30
110844,-25
110845,-35
110846,-76
110847,-61
110848,-40
110849,-47
110850,-40
110851,-63
110852,-22
110853,-61
110854,-2
110855,-21
110856,-70
110857,-45
110858,-7
110859,-40
110860,-30
110861,-51
110862,-50
110863,-22
110864,-26
110865,-41
110866,-47
110867,-36
110868,-20
110869,-36
110870,-19
110871,-34
110872,-17
110873,-39
110874,-48
110875,-39
110876,-72
110877,-80
110878,-30
110879,-44
110880,-53
110881,-59
110882,-143
110883,-36
110884,-31
110885,-111
110886,-80
110887,-75
110888,-122
110889,-78
110890,-57
110891,-124
110892,-125
110893,-58
110894,-135
110895,-100
110896,-12
110897,-73
110898,-137
110899,-87
110900,-63
110901,-147
110902,-60
110903,-64
110904,-146
110905,-63
110906,-44
110907,-137
110908,-126
110909,-33
110910,-112
110911,-115
110912,-61
110913,-93
110914,-91
110915,-67
110916,-67
110917,-141
110918,-47
110919,-76
110920,-125
110921,-120
110922,-9
110923,-83
110924,-65
110925,-13
110926,-71
110927,-115
110928,-3
110929,-52
110930,-88
110931,-4
110932,-55
110933,-98
110934,-18
110935,-19
110936,-92
110937,-27
110938,10
110939,-98
110940,-24
110941,25
110942,-66
110943,-65
110944,8
110945,-43
110946,-60
110947,24
110948,-51
110949,-62
110950,-28
110951,-27
110952,-75
110953,5
110954,7
110955,-101
110956,-2
110957,20
110958,-78
110959,-27
110960,58
110961,-55
110962,-80
110963,41
110964,-122
110965,-48
110966,-34
110967,-84
110968,-71
110969,6
110970,-51
110971,-83
110972,-2
110973,-60
110974,-107
110975,-28
110976,-44
110977,-100
110978,-63
110979,1
110980,-67
110981,-37
110982,44
110983,-45
110984,-34
110985,52
110986,-50
110987,-102
110988,11
110989,12
110990,-70
110991,-25
110992,30
110993,-52
110994,-29
110995,9
110996,-59
110997,-58
110998,-20
110999,-27
111000,-120
111001,-66
111002,-18
111003,-119
111004,-56
111005,-9
111006,-95
111007,-100
111008,-4
111009,-91
111010,-31
111011,-2
111012,-31
111013,-37
111014,24
111015,18
111016,-69
111017,-37
111018,23
111019,-70
111020,-7
111021,39
111022,-20
111023,-61
111024,19
111025,-4
111026,-50
111027,-14
111028,15
111029,-24
111030,1
111031,69
111032,-38
111033,-34
111034,58
111035,-16
111036,-84
111037,-25
111038,39
111039,-47
111040,-35
111041,27
111042,-60
111043,-90
111044,-3
111045,-58
111046,-112
111047,1
111048,13
111049,-63
111050,-26
111051,37
111052,-111
111053,-19
111054,-5
111055,9
111056,-40
111057,49
111058,63
111059,-27
111060,22
111061,9
111062,-37
111063,-23
111064,4
111065,-95
111066,-27
111067,10
111068,5
111069,-25
111070,40
111071,68
111072,-9
111073,50
111074,38
111075,-16
111076,-38
111077,22
111078,-7
111079,-48
111080,17
111081,3
111082,-24
111083,34
111084,62
111085,37
111086,-25
111087,61
111088,4
111089,-53
111090,15
111091,15
111092,-17
111093,-27
111094,31
111095,30
111096,-30
111097,-52
111098,67
111099,16
111100,31
111101,54
111102,-13
111103,-32
111104,-3
111105,15
111106,-9
111107,65
111108,67
111109,-14
111110,32
111111,50
111112,69
111113,-15
111114,25
111115,10
111116,-42
111117,-52
111118,24
111119,13
111120,5
111121,68
111122,89
111123,36
111124,-10
111125,50
111126,-10
111127,-35
111128,-7
111129,30
111130,0
111131,25
111132,25
111133,19
111134,35
111135,63
111136,9
111137,28
111138,34
111139,-33
111140,-7
111141,-15
111142,-8
111143,42
111144,48
111145,29
111146,53
111147,60
111148,-2
111149,9
111150,19
111151,15
111152,13
111153,12
111154,-4
111155,-21
111156,14
111157,-7
111158,12
111159,20
111160,37
111161,51
111162,6
111163,8
111164,21
111165,-4
111166,10
111167,1
111168,28
111169,30
111170,43
111171,-1
111172,57
111173,50
111174,58
111175,20
111176,36
111177,-30
111178,-22
111179,8
111180,-18
111181,15
111182,24
111183,32
111184,-5
111185,-90
111186,50
111187,92
111188,71
111189,44
111190,39
111191,34
111192,5
111193,-1
111194,23
111195,8
111196,-17
111197,22
111198,33
111199,38
111200,24
111201,33
111202,16
111203,29
111204,32
111205,-7
111206,45
111207,27
111208,1
111209,16
111210,-15
111211,-18
111212,15
111213,9
111214,24
111215,8
111216,21
111217,35
111218,15
111219,48
111220,13
111221,-23
111222,-3
111223,9
111224,17
111225,-7
111226,16
111227,-13
111228,-14
111229,-2
111230,31
111231,71
111232,39
111233,43
111234,32
111235,61
111236,47
111237,27
111238,-5
111239,26
111240,29
111241,-25
111242,-5
111243,23
111244,33
111245,37
111246,48
111247,33
111248,42
111249,70
111250,-8
111251,31
111252,29
111253,3
111254,13
111255,14
111256,45
111257,7
111258,8
111259,-16
111260,7
111261,-16
111262,-4
111263,34
111264,15
111265,17
111266,30
111267,14
111268,75
111269,10
111270,53
111271,34
111272,-17
111273,6
111274,20
111275,46
111276,52
111277,5
111278,27
111279,15
111280,27
111281,28
111282,17
111283,23
111284,22
111285,16
111286,8
111287,16
111288,45
111289,39
111290,45
111291,48
111292,48
111293,43
111294,16
111295,41
111296,23
111297,25
111298,27
111299,22
111300,23
111301,-3
111302,3
111303,1
111304,0
111305,-4
111306,4
111307,13
111308,18
111309,39
111310,17
111311,11
111312,30
111313,1
111314,47
111315,33
111316,-57
111317,-83
111318,-41
111319,99
111320,26
111321,26
111322,66
111323,56
111324,42
111325,60
111326,120
111327,43
111328,9
111329,118
111330,123
111331,15
111332,73
111333,115
111334,86
111335,14
111336,132
111337,97
111338,28
111339,63
111340,88
111341,39
111342,19
111343,88
111344,119
111345,10
111346,91
111347,140
111348,31
111349,9
111350,99
111351,68
111352,-1
111353,93
111354,77
111355,6
111356,41
111357,142
111358,28
111359,-23
111360,35
111361,-13
111362,-37
111363,127
111364,113
111365,20
111366,36
111367,132
111368,68
111369,-26
111370,120
111371,50
111372,4
111373,25
111374,117
111375,12
111376,-53
111377,99
111378,82
111379,28
111380,-13
111381,148
111382,58
111383,-9
111384,23
111385,69
111386,15
111387,-46
111388,52
111389,99
111390,-7
111391,-13
111392,98
111393,16
111394,-55
111395,32
111396,65
111397,21
111398,-44
111399,22
111400,14
111401,-22
111402,-39
111403,55
111404,-1
111405,-56
111406,-1
111407,66
111408,63
111409,-24
111410,43
111411,93
111412,11
111413,-2
111414,46
111415,82
111416,8
111417,-39
111418,45
111419,34
111420,-25
111421,-4
111422,106
111423,73
111424,-20
111425,-19
111426,57
111427,16
111428,-51
111429,5
111430,70
111431,4
111432,-45
111433,43
111434,20
111435,-31
111436,-26
111437,56
111438,20
111439,-51
111440,41
111441,67
111442,26
111443,-41
111444,67
111445,59
111446,-38
111447,-34
111448,57
111449,25
111450,-38
111451,18
111452,121
111453,-7
111454,-42
111455,79
111456,22
111457,-25
111458,-6
111459,88
111460,-8
111461,-82
111462,0
111463,60
111464,-17
111465,-65
111466,68
111467,40
111468,-42
111469,7
111470,65
111471,17
111472,-79
111473,57
111474,41
111475,-9
111476,-26
111477,70
111478,8
111479,-80
111480,37
111481,56
111482,-40
111483,-12
111484,63
111485,49
111486,-28
111487,-7
111488,67
111489,-2
111490,-58
111491,25
111492,-16
111493,-114
111494,-118
111495,40
111496,16
111497,-90
111498,22
111499,12
111500,-29
111501,-38
111502,35
111503,34
111504,-5
111505,-22
111506,41
111507,36
111508,-61
111509,-30
111510,-28
111511,-51
111512,-85
111513,-20
111514,6
111515,-61
111516,-21
111517,24
111518,3
111519,-54
111520,0
111521,18
111522,-82
111523,-73
111524,-44
111525,-66
111526,-45
111527,-31
111528,6
111529,-49
111530,-31
111531,15
111532,-6
111533,-53
111534,-28
111535,-34
111536,-81
111537,-108
111538,-43
111539,-88
111540,-41
111541,15
111542,40
111543,-24
111544,11
111545,30
111546,-6
111547,-72
111548,-29
111549,-34
111550,-120
111551,-37
111552,-14
111553,-73
111554,-36
111555,12
111556,-19
111557,-29
111558,29
111559,-20
111560,-90
111561,-45
111562,-72
111563,-145
111564,-62
111565,12
111566,-48
111567,-9
111568,-12
111569,-34
111570,-59
111571,-27
111572,-16
111573,-41
111574,-10
111575,-32
111576,-53
111577,-32
111578,-28
111579,22
111580,-27
111581,-51
111582,-48
111583,-5
111584,-11
111585,-37
111586,-53
111587,-21
111588,-39
111589,-34
111590,13
111591,-57
111592,-6
111593,-28
111594,-39
111595,-8
111596,-44
111597,-26
111598,-13
111599,-68
111600,-55
111601,-56
111602,-40
111603,-46
111604,-9
111605,-32
111606,-25
111607,-6
111608,1
111609,-11
111610,-28
111611,-42
111612,-80
111613,-62
111614,-38
111615,-72
111616,-54
111617,-39
111618,-18
111619,-3
111620,-6
111621,-20
111622,-46
111623,-25
111624,-48
111625,-44
111626,-34
111627,-47
111628,-29
111629,-36
111630,-45
111631,-39
111632,-19
111633,-15
111634,5
111635,-3
111636,-5
111637,-36
111638,-78
111639,-50
111640,-49
111641,-10
111642,-57
111643,-59
111644,-60
111645,-17
111646,-41
111647,-47
111648,-21
111649,-32
111650,-41
111651,-27
111652,-20
111653,-78
111654,-52
111655,-71
111656,-62
111657,-81
111658,-70
111659,-30
111660,-43
111661,-51
111662,-27
111663,-42
111664,-26
111665,-30
111666,-65
111667,-21
111668,-52
111669,-49
111670,-53
111671,-54
111672,-37
111673,-67
111674,-65
111675,-29
111676,-21
111677,-18
111678,-10
111679,-30
111680,-20
111681,-45
111682,-29
111683,-30
111684,-13
111685,-14
111686,-75
111687,-36
111688,-40
111689,-36
111690,-56
111691,-72
111692,-37
111693,-39
111694,-83
111695,-69
111696,-19
111697,-39
111698,-20
111699,-61
111700,-15
111701,-16
111702,-37
111703,-69
111704,-19
111705,-65
111706,-55
111707,-81
111708,-45
111709,-66
111710,-84
111711,-27
111712,-84
111713,-49
111714,-72
111715,-36
111716,-11
111717,-8
111718,-14
111719,-22
111720,-21
111721,-29
111722,-16
111723,-4
111724,-48
111725,-36
111726,-48
111727,-53
111728,-82
111729,-60
111730,-58
111731,-62
111732,-75
111733,-48
111734,-67
111735,-44
111736,-40
111737,-34
111738,-5
111739,-59
111740,-40
111741,-26
111742,-28
111743,-47
111744,-38
111745,-44
111746,-23
111747,-22
111748,13
111749,-50
111750,-25
111751,-41
111752,-44
111753,-19
111754,-46
111755,-34
111756,-41
111757,-70
111758,-39
111759,-108
111760,-28
111761,-14
111762,-103
111763,-127
111764,-25
111765,-76
111766,-111
111767,-102
111768,-57
111769,-132
111770,-137
111771,-99
111772,-81
111773,-128
111774,-119
111775,-58
111776,-82
111777,-154
111778,-70
111779,-74
111780,-122
111781,-124
111782,-20
111783,-142
111784,-130
111785,-68
111786,-122
111787,-121
111788,-58
111789,-50
111790,-149
111791,-102
111792,-22
111793,-159
111794,-142
111795,-43
111796,-142
111797,-139
111798,-61
111799,-23
111800,-135
111801,-73
111802,-36
111803,-75
111804,-104
111805,2
111806,-52
111807,-155
111808,-40
111809,-5
111810,-101
111811,-70
111812,-46
111813,-79
111814,-88
111815,-15
111816,-43
111817,-76
111818,-29
111819,1
111820,-131
111821,-37
111822,-3
111823,-79
111824,-67
111825,-15
111826,21
111827,-114
111828,-47
111829,18
111830,-69
111831,-95
111832,-32
111833,13
111834,-63
111835,-63
111836,-6
111837,-6
111838,-67
111839,-24
111840,58
111841,-94
111842,-40
111843,29
111844,-46
111845,-97
111846,-40
111847,23
111848,-98
111849,-14
111850,19
111851,-44
111852,-119
111853,-30
111854,-6
111855,-118
111856,-96
111857,-20
111858,-59
111859,-86
111860,-32
111861,21
111862,-103
111863,-49
111864,10
111865,-39
111866,-27
111867,-8
111868,-54
111869,-75
111870,-12
111871,21
111872,-72
111873,-47
111874,50
111875,-68
111876,-69
111877,21
111878,-16
111879,-83
111880,-61
111881,-33
111882,-92
111883,-41
111884,-2
111885,-103
111886,-65
111887,-18
111888,-35
111889,-121
111890,-37
111891,6
111892,-83
111893,-34
111894,20
111895,-15
111896,-66
111897,-8
111898,4
111899,-92
111900,-42
111901,10
111902,-47
111903,-36
111904,16
111905,4
111906,-72
111907,-14
111908,35
111909,-67
111910,-45
111911,-6
111912,-62
111913,-37
111914,19
111915,-7
111916,-86
111917,13
111918,-3
111919,-72
111920,-32
111921,5
111922,-13
111923,-62
111924,-25
111925,6
111926,-95
111927,-51
111928,-14
111929,-97
111930,-90
111931,-11
111932,-7
111933,-106
111934,1
111935,74
111936,-34
111937,18
111938,75
111939,28
111940,-34
111941,7
111942,15
111943,-57
111944,-57
111945,47
111946,-27
111947,-75
111948,18
111949,50
111950,6
111951,-14
111952,57
111953,39
111954,-52
111955,62
111956,7
111957,24
111958,-51
111959,6
111960,-13
111961,-26
111962,36
111963,27
111964,42
111965,-8
111966,71
111967,46
111968,-8
111969,20
111970,-9
111971,-48
111972,36
111973,-12
111974,-32
111975,-27
111976,67
111977,66
111978,-69
111979,38
111980,56
111981,28
111982,0
111983,29
111984,18
111985,0
111986,-8
111987,53
111988,-6
111989,28
111990,44
111991,7
111992,32
111993,52
111994,42
111995,-33
111996,23
111997,33
111998,-7
111999,-39
112000,65
112001,54
112002,-3
112003,65
112004,55
112005,-4
112006,47
112007,68
112008,-9
112009,-9
112010,-4
112011,-10
112012,41
112013,22
112014,0
112015,31
112016,51
112017,3
112018,24
112019,34
112020,-15
112021,-94
112022,-83
112023,30
112024,30
112025,45
112026,45
112027,33
112028,76
112029,36
112030,14
112031,22
112032,-10
112033,-28
112034,0
112035,7
112036,21
112037,52
112038,53
112039,21
112040,30
112041,7
112042,42
112043,-8
112044,17
112045,1
112046,31
112047,7
112048,30
112049,14
112050,20
112051,31
112052,36
112053,26
112054,30
